facebook_friends.gt
Iteration 170 New: [0, 0, 79, 74, 66, 50, 57, 46, 70, 62, 74, 76, 38, 8, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 180 New: [0, 0, 81, 74, 66, 50, 57, 46, 70, 62, 74, 76, 38, 8, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 190 New: [0, 0, 80, 73, 66, 50, 57, 46, 70, 62, 74, 76, 38, 8, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Auto-stopped algorithm at 200th iteration

A target 10000 more iterations took 63400401049 ns.
Iteration 200 New: [0, 0, 80, 73, 66, 50, 57, 46, 70, 62, 74, 76, 38, 8, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 210 New: [0, 0, 76, 73, 66, 50, 57, 46, 70, 62, 74, 76, 38, 8, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 220 New: [0, 0, 72, 73, 66, 50, 57, 46, 70, 62, 74, 76, 38, 8, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 230 New: [0, 0, 72, 73, 66, 50, 57, 46, 70, 62, 74, 76, 38, 8, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 240 New: [0, 0, 74, 73, 66, 50, 57, 46, 70, 62, 74, 76, 38, 8, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 250 New: [0, 0, 76, 73, 66, 50, 57, 46, 70, 62, 74, 76, 38, 8, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 260 New: [0, 0, 78, 73, 66, 50, 57, 46, 70, 62, 74, 76, 38, 8, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 270 New: [0, 0, 80, 73, 66, 50, 57, 46, 70, 62, 74, 76, 38, 2, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 280 New: [0, 0, 86, 73, 66, 50, 57, 46, 70, 62, 74, 76, 38, 2, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 290 New: [0, 0, 90, 73, 66, 50, 57, 46, 70, 62, 74, 76, 38, 2, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 300 New: [0, 0, 94, 73, 66, 50, 57, 46, 70, 62, 74, 76, 38, 2, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 310 New: [0, 0, 88, 73, 66, 50, 57, 46, 70, 62, 74, 76, 38, 2, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 320 New: [0, 0, 90, 73, 66, 50, 57, 46, 70, 62, 74, 76, 38, 2, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 330 New: [0, 0, 92, 73, 66, 50, 57, 46, 70, 62, 74, 76, 38, 2, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 340 New: [0, 0, 98, 73, 66, 50, 57, 46, 70, 62, 74, 76, 38, 2, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 350 New: [0, 0, 98, 73, 66, 50, 57, 46, 70, 62, 74, 76, 38, 2, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 360 New: [0, 0, 100, 73, 66, 50, 57, 46, 70, 62, 74, 76, 38, 2, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 370 New: [0, 0, 100, 73, 66, 50, 57, 46, 70, 62, 74, 76, 38, 2, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 380 New: [0, 0, 103, 73, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0]
Iteration 390 New: [0, 0, 109, 73, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 400 New: [0, 0, 117, 73, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 410 New: [0, 0, 121, 73, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 420 New: [0, 0, 123, 73, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 430 New: [0, 0, 121, 73, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 440 New: [0, 0, 125, 73, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 450 New: [0, 0, 123, 73, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 460 New: [0, 0, 125, 73, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 470 New: [0, 0, 129, 73, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 480 New: [0, 0, 129, 73, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 490 New: [0, 0, 135, 73, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 500 New: [0, 0, 137, 73, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 510 New: [0, 0, 133, 73, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 520 New: [0, 0, 131, 73, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 530 New: [0, 0, 131, 73, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 540 New: [0, 0, 127, 73, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 550 New: [0, 0, 132, 74, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 560 New: [0, 0, 128, 74, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 570 New: [0, 0, 126, 74, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 580 New: [0, 0, 128, 74, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 590 New: [0, 0, 131, 75, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 600 New: [0, 0, 133, 75, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 610 New: [0, 0, 135, 75, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 620 New: [0, 0, 133, 75, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 630 New: [0, 0, 131, 75, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 640 New: [0, 0, 133, 75, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 650 New: [0, 0, 137, 75, 66, 50, 57, 46, 70, 62, 74, 76, 37, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 660 New: [0, 0, 138, 75, 66, 50, 57, 46, 70, 62, 74, 76, 34, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 670 New: [0, 0, 138, 75, 66, 50, 57, 46, 70, 62, 74, 76, 34, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 680 New: [0, 0, 140, 75, 66, 50, 57, 46, 70, 62, 74, 76, 34, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 690 New: [0, 0, 140, 75, 66, 50, 57, 46, 70, 62, 74, 76, 34, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 700 New: [0, 0, 136, 75, 66, 50, 57, 46, 70, 62, 74, 76, 34, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 710 New: [0, 0, 136, 75, 66, 50, 57, 46, 70, 62, 74, 76, 34, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 720 New: [0, 0, 134, 75, 66, 50, 57, 46, 70, 62, 74, 76, 34, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 730 New: [0, 0, 136, 75, 66, 50, 57, 46, 70, 62, 74, 76, 34, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 740 New: [0, 0, 136, 75, 66, 50, 57, 46, 70, 62, 74, 76, 34, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 750 New: [0, 0, 140, 75, 66, 50, 57, 46, 70, 62, 74, 76, 34, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 760 New: [0, 0, 144, 75, 66, 50, 57, 46, 70, 62, 74, 76, 34, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 770 New: [0, 0, 142, 75, 66, 50, 57, 46, 70, 62, 74, 76, 34, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 780 New: [0, 0, 147, 75, 66, 50, 57, 46, 70, 62, 74, 76, 33, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 790 New: [0, 0, 155, 75, 66, 50, 57, 46, 70, 62, 74, 76, 33, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 800 New: [0, 0, 155, 75, 66, 50, 57, 46, 70, 62, 74, 76, 33, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 810 New: [0, 0, 155, 75, 66, 50, 57, 46, 70, 62, 74, 76, 33, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 820 New: [0, 0, 157, 75, 66, 50, 57, 46, 70, 62, 74, 76, 33, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 830 New: [0, 0, 165, 75, 66, 50, 57, 46, 70, 62, 74, 76, 33, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 840 New: [0, 0, 167, 75, 66, 50, 57, 46, 70, 62, 74, 76, 27, 0, 0] diff:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0]
Iteration 850 New: [0, 0, 169, 75, 66, 50, 57, 46, 70, 62, 74, 76, 21, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 860 New: [0, 0, 169, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 870 New: [0, 0, 173, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 880 New: [0, 0, 173, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 890 New: [0, 0, 177, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 900 New: [0, 0, 179, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 910 New: [0, 0, 179, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 920 New: [0, 0, 179, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 930 New: [0, 0, 175, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 940 New: [0, 0, 179, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 950 New: [0, 0, 183, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 960 New: [0, 0, 189, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 970 New: [0, 0, 191, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 980 New: [0, 0, 191, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 990 New: [0, 0, 197, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1000 New: [0, 0, 203, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1010 New: [0, 0, 197, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1020 New: [0, 0, 197, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1030 New: [0, 0, 195, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1040 New: [0, 0, 195, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1050 New: [0, 0, 191, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1060 New: [0, 0, 189, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1070 New: [0, 0, 191, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1080 New: [0, 0, 193, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1090 New: [0, 0, 199, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1100 New: [0, 0, 203, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1110 New: [0, 0, 205, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1120 New: [0, 0, 203, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1130 New: [0, 0, 197, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1140 New: [0, 0, 201, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1150 New: [0, 0, 198, 76, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1160 New: [0, 0, 196, 76, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1170 New: [0, 0, 196, 76, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1180 New: [0, 0, 190, 76, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1190 New: [0, 0, 192, 76, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1200 New: [0, 0, 192, 76, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1210 New: [0, 0, 192, 76, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1220 New: [0, 0, 190, 76, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1230 New: [0, 0, 192, 76, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1240 New: [0, 0, 186, 76, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1250 New: [0, 0, 184, 76, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1260 New: [0, 0, 184, 76, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1270 New: [0, 0, 190, 76, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1280 New: [0, 0, 195, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1290 New: [0, 0, 193, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1300 New: [0, 0, 193, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1310 New: [0, 0, 193, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1320 New: [0, 0, 193, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1330 New: [0, 0, 193, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 1340 New: [0, 0, 191, 75, 66, 50, 57, 46, 70, 62, 74, 76, 19, 0, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
