wiki_science.gt
Iteration 110 New: [0, 0, 189, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 120 New: [0, 0, 183, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 130 New: [0, 0, 185, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 140 New: [0, 0, 185, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 150 New: [0, 0, 191, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 160 New: [0, 0, 193, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 170 New: [0, 0, 195, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 180 New: [0, 0, 197, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 190 New: [0, 0, 205, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 200 New: [0, 0, 207, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 210 New: [0, 0, 211, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 220 New: [0, 0, 215, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 230 New: [0, 0, 219, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 240 New: [0, 0, 219, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 250 New: [0, 0, 221, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 260 New: [0, 0, 227, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 270 New: [0, 0, 225, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 280 New: [0, 0, 225, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 290 New: [0, 0, 223, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 300 New: [0, 0, 223, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 310 New: [0, 0, 227, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 320 New: [0, 0, 229, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 330 New: [0, 0, 227, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 340 New: [0, 0, 223, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 350 New: [0, 0, 223, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 360 New: [0, 0, 225, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 370 New: [0, 0, 223, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 380 New: [0, 0, 223, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 390 New: [0, 0, 225, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 400 New: [0, 0, 225, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 410 New: [0, 0, 229, 223, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 420 New: [0, 0, 230, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 430 New: [0, 0, 234, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 440 New: [0, 0, 236, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 450 New: [0, 0, 238, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 460 New: [0, 0, 240, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 470 New: [0, 0, 234, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 480 New: [0, 0, 238, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 490 New: [0, 0, 242, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 500 New: [0, 0, 250, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 510 New: [0, 0, 248, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 520 New: [0, 0, 252, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 530 New: [0, 0, 258, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 540 New: [0, 0, 264, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 550 New: [0, 0, 264, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 560 New: [0, 0, 264, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 570 New: [0, 0, 264, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 580 New: [0, 0, 264, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 590 New: [0, 0, 266, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 600 New: [0, 0, 264, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 610 New: [0, 0, 266, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 620 New: [0, 0, 266, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 630 New: [0, 0, 264, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 640 New: [0, 0, 266, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 650 New: [0, 0, 272, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 660 New: [0, 0, 274, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 670 New: [0, 0, 276, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 680 New: [0, 0, 276, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 690 New: [0, 0, 278, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 700 New: [0, 0, 284, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 710 New: [0, 0, 284, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 720 New: [0, 0, 280, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 24, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 730 New: [0, 0, 279, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 18, 0] diff:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0]
Iteration 740 New: [0, 0, 282, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 13, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 750 New: [0, 0, 286, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 13, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 760 New: [0, 0, 282, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 13, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 770 New: [0, 0, 288, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 13, 0] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 780 New: [0, 0, 286, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 13, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 790 New: [0, 0, 288, 224, 263, 229, 264, 283, 312, 289, 196, 235, 161, 136, 124, 96, 43, 39, 24, 8, 30, 14, 4, 4, 1, 13, 0] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
