jazz_collab.gt
Iteration 150 New: [0, 0, 110, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 160 New: [0, 0, 118, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 170 New: [0, 0, 126, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 180 New: [0, 0, 126, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 190 New: [0, 0, 130, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 200 New: [0, 0, 134, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 210 New: [0, 0, 138, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 220 New: [0, 0, 142, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 230 New: [0, 0, 148, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 240 New: [0, 0, 150, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 250 New: [0, 0, 156, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 260 New: [0, 0, 162, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 270 New: [0, 0, 164, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 280 New: [0, 0, 172, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 290 New: [0, 0, 174, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 300 New: [0, 0, 182, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 310 New: [0, 0, 190, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 320 New: [0, 0, 194, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 330 New: [0, 0, 198, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 340 New: [0, 0, 204, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 350 New: [0, 0, 210, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 360 New: [0, 0, 214, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 370 New: [0, 0, 216, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 380 New: [0, 0, 226, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 390 New: [0, 0, 228, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 400 New: [0, 0, 236, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 410 New: [0, 0, 242, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 420 New: [0, 0, 250, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 430 New: [0, 0, 258, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 440 New: [0, 0, 258, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 450 New: [0, 0, 264, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 460 New: [0, 0, 270, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 470 New: [0, 0, 276, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 480 New: [0, 0, 282, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 490 New: [0, 0, 288, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 500 New: [0, 0, 294, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 510 New: [0, 0, 294, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 520 New: [0, 0, 300, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 530 New: [0, 0, 306, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 540 New: [0, 0, 310, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 550 New: [0, 0, 314, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 560 New: [0, 0, 324, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 570 New: [0, 0, 326, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 580 New: [0, 0, 334, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 590 New: [0, 0, 338, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 600 New: [0, 0, 342, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 610 New: [0, 0, 346, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 620 New: [0, 0, 350, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 630 New: [0, 0, 354, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 640 New: [0, 0, 358, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 650 New: [0, 0, 364, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 660 New: [0, 0, 364, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 670 New: [0, 0, 372, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 680 New: [0, 0, 378, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 690 New: [0, 0, 384, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Iteration 700 New: [0, 0, 392, 20, 14, 44, 48, 46, 52, 147, 108, 89, 67, 42, 29, 16, 11, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] diff:[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
